store_id,invoice_id,supplier_number,invoice_number,return_invoice,status,method,cod,user_id,external_po_number,major_dept_number,invoice_date,delivery_timestamp,check_in_timestamp,final_timestamp,flags,base_total_qty,base_total_net,final_total_qty,final_misc_charge,final_misc_allowance,final_total_net,final_total_retail,num_line_items,i_audit
410074,631,9179773,2225664418672         ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 02:15:07-04:00,2023-03-19 08:53:35-04:00,2023-03-19 13:46:51-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1330.35,23,False
410077,632,9179773,1990354207622         ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 03:52:20-04:00,2023-03-19 03:35:06-04:00,2023-03-19 22:59:34-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,265.72,16,False
340032,633,9179773,1759606208337         ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 02:11:31-04:00,2023-03-19 06:33:45-04:00,2023-03-19 20:37:22-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1330.35,23,False
410083,634,9179773,9582906923742         ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 12:50:11-04:00,2023-03-20 00:01:57-04:00,2023-03-20 00:11:25-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,265.72,16,False
410089,635,3629745,4495719900199         ,False,2,2,False,99654     ,NULL                  ,,2023-03-04,2023-03-04 17:47:25-05:00,2023-03-04 11:25:08-05:00,2023-03-04 00:34:37-05:00,12288,1.0,38.0,1.0,0.0,0.0,38.99,41.88,1,False
340029,636,3629745,7463488796142         ,False,2,2,False,24003     ,NULL                  ,,2023-03-04,2023-03-04 08:09:53-05:00,2023-03-04 03:02:13-05:00,2023-03-04 02:54:47-05:00,12288,1.0,38.99,1.0,0.0,0.0,38.99,41.88,1,False
410078,637,9179773,4458857027034         ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 19:44:19-04:00,2023-03-19 17:06:14-04:00,2023-03-19 01:03:55-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1330.35,23,False
410082,638,9179773,1715864742958         ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 22:53:11-04:00,2023-03-19 06:16:41-04:00,2023-03-19 06:23:53-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,265.72,16,False
410094,639,9179773,3629895240280         ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 21:28:30-04:00,2023-03-19 02:43:04-04:00,2023-03-19 15:27:48-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1330.35,23,False
410091,640,9179773,2693943250482         ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 23:21:14-04:00,2023-03-19 19:29:43-04:00,2023-03-19 18:56:09-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,265.72,16,False
410073,641,9179773,9656500547296         ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 20:37:22-04:00,2023-03-19 20:41:21-04:00,2023-03-19 08:18:11-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1330.35,23,False
410071,642,9179773,4911012244763         ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 02:38:51-04:00,2023-03-20 00:39:49-04:00,2023-03-19 06:35:49-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,265.72,16,False
410051,643,3629745,3967340552945         ,False,2,2,False,66137     ,NULL                  ,,2023-03-08,2023-03-08 03:52:34-05:00,2023-03-08 07:38:28-05:00,2023-03-08 15:12:09-05:00,12288,15.0,600.0,27.0,0.0,0.0,1051.41,1130.76,2,False
410079,664,3629745,9765608271729         ,False,2,2,False,70805     ,NULL                  ,,2023-03-13,2023-03-13 07:39:51-04:00,2023-03-13 19:45:33-04:00,2023-03-13 02:59:53-04:00,12288,15.0,600.0,15.0,0.0,0.0,550.8,628.2,2,False
340012,665,3629745,6422941901530         ,False,2,2,False,40387     ,NULL                  ,,2023-03-13,2023-03-14 00:42:28-04:00,2023-03-14 00:13:29-04:00,2023-03-13 07:22:14-04:00,12288,15.0,600.0,15.0,0.0,0.0,729.0,718.2,1,False
340022,666,3629745,5558285234495         ,False,2,2,False,60366     ,NULL                  ,,2023-03-13,2023-03-13 06:56:44-04:00,2023-03-13 15:34:51-04:00,2023-03-13 22:29:23-04:00,12288,1.0,33.25,1.0,0.0,0.0,36.72,41.88,1,False
410058,667,3629745,6427010825255         ,False,2,2,False,46389     ,NULL                  ,,2023-03-12,2023-03-12 16:09:04-04:00,2023-03-12 14:46:22-04:00,2023-03-12 12:08:06-04:00,12288,15.0,600.0,15.0,0.0,0.0,550.8,628.2,1,False
340003,668,3629745,9053465872058         ,False,2,2,False,90027     ,NULL                  ,,2023-03-17,2023-03-17 07:21:56-04:00,2023-03-17 15:17:24-04:00,2023-03-17 12:25:23-04:00,12288,12.0,500.0,12.0,0.0,0.0,440.64,502.56,1,False
340042,669,3629745,1514798121720         ,False,2,2,False,49362     ,NULL                  ,,2023-03-17,2023-03-17 10:54:33-04:00,2023-03-17 14:00:41-04:00,2023-03-17 05:16:40-04:00,12288,15.0,500.0,12.0,0.0,0.0,440.64,502.56,1,False
410064,670,3629745,5089066720430         ,True,2,2,False,38001     ,NULL                  ,,2023-03-17,2023-03-18 00:26:49-04:00,2023-03-17 15:50:12-04:00,2023-03-17 20:28:12-04:00,12288,12.0,600.0,12.0,0.0,0.0,48.6,47.88,1,False
340034,671,3629745,2326174453656         ,True,2,2,False,82268     ,NULL                  ,,2023-03-17,2023-03-17 16:14:36-04:00,2023-03-17 04:58:47-04:00,2023-03-17 05:50:34-04:00,12288,15.0,600.0,15.0,0.0,0.0,45.9,52.35,1,False
410070,672,5963353,4425885029262         ,False,2,6,False,38869     ,NULL                  ,,2023-03-18,2023-03-18 13:33:47-04:00,2023-03-18 07:46:31-04:00,2023-03-18 02:52:13-04:00,12296,451.0,8332.74,449.0,0.0,0.0,8294.45,8824.22,158,False
340019,673,1771394,3614505023666         ,False,2,5,False,31184     ,NULL                  ,,2023-03-18,2023-03-18 12:26:06-04:00,2023-03-18 14:15:10-04:00,2023-03-18 23:00:06-04:00,12290,472.0,989.02,472.0,0.0,0.0,989.02,1711.48,17,False
410084,675,3629745,9229289790928         ,False,2,2,False,93078     ,NULL                  ,,2023-03-18,2023-03-18 12:31:27-04:00,2023-03-18 21:48:04-04:00,2023-03-18 16:37:07-04:00,12288,15.0,600.0,12.0,0.0,0.0,440.64,502.56,1,False
340015,683,3629745,4723651976378         ,False,2,2,False,70503     ,NULL                  ,,2023-03-19,2023-03-19 08:38:04-04:00,2023-03-19 17:12:06-04:00,2023-03-19 19:12:51-04:00,12288,15.0,600.0,15.0,0.0,0.0,550.8,628.2,2,False
340010,684,3629745,2743981320992         ,False,2,2,False,64766     ,NULL                  ,,2023-03-22,2023-03-22 14:59:22-04:00,2023-03-22 17:56:44-04:00,2023-03-22 18:57:12-04:00,12288,15.0,600.0,15.0,0.0,0.0,550.8,628.2,2,False
410092,685,3629745,3457190192775         ,False,2,2,False,91520     ,NULL                  ,,2023-03-24,2023-03-24 15:43:14-04:00,2023-03-24 06:30:47-04:00,2023-03-24 03:32:53-04:00,12288,15.0,600.0,16.0,0.0,0.0,730.08,742.08,2,False
410069,686,9362174,6679393517380         ,False,2,2,True,16216     ,NULL                  ,,2023-03-22,2023-03-22 08:08:55-04:00,2023-03-22 18:34:14-04:00,2023-03-22 02:31:07-04:00,12288,24.0,120.0,24.0,0.0,0.0,95.82,107.76,2,False
340043,687,3629745,3775491699958         ,False,2,1,False,93682     ,NULL                  ,606.0,2023-03-31,2023-03-31 07:56:34-04:00,2023-03-31 14:37:36-04:00,2023-03-31 02:14:42-04:00,16384,0.0,0.0,15.0,0.0,0.0,600.0,0.0,0,False
340017,688,3629745,1320089710177         ,False,2,1,False,42958     ,NULL                  ,101.0,2023-03-31,2023-03-31 16:00:52-04:00,2023-03-31 16:28:07-04:00,2023-03-31 09:04:14-04:00,16384,0.0,0.0,12.0,0.0,0.0,500.0,0.0,0,False
340009,689,8709578,6993626054286         ,False,2,2,False,40728     ,NULL                  ,,2023-02-01,2023-02-01 21:36:42-05:00,2023-02-01 00:11:16-05:00,2023-02-01 12:48:37-05:00,12288,17.0,1160.73,17.0,0.0,0.0,65.54,14.83,8,False
340002,691,9977650,2560384100332         ,False,2,2,True,35759     ,NULL                  ,,2023-02-02,2023-02-02 20:16:31-05:00,2023-02-02 16:58:14-05:00,2023-02-02 17:03:12-05:00,12288,1.0,10.0,1.0,0.0,0.0,76.75,101.46,1,False
340040,695,3629745,8953346905505         ,False,2,2,False,86794     ,NULL                  ,,2023-02-13,2023-02-13 04:12:47-05:00,2023-02-13 05:20:56-05:00,2023-02-13 21:57:58-05:00,12288,14.0,497.28,14.0,0.0,0.0,475.2,466.56,5,False
410057,696,3629745,2081607148621         ,False,2,2,False,22171     ,NULL                  ,,2023-02-14,2023-02-14 20:10:39-05:00,2023-02-14 12:09:37-05:00,2023-02-14 20:03:05-05:00,12288,14.0,475.2,14.0,0.0,0.0,475.2,466.56,5,False
340045,697,3629745,4951568960544         ,False,2,2,False,28257     ,NULL                  ,,2023-02-13,2023-02-13 21:06:57-05:00,2023-02-13 20:29:50-05:00,2023-02-13 02:40:14-05:00,12288,14.0,300.0,11.0,0.0,0.0,293.04,319.12,3,False
340030,698,3629745,4543774279540         ,False,3,2,False,37928     ,NULL                  ,,2023-02-12,2023-02-12 13:48:59-05:00,2023-02-12 04:51:39-05:00,2023-02-12 21:35:32-05:00,12288,1.0,1.0,1.0,0.0,0.0,36.72,41.88,1,False
340020,699,3629745,5192618001141         ,False,2,2,False,11646     ,NULL                  ,,2023-02-12,2023-02-12 07:31:19-05:00,2023-02-12 23:47:53-05:00,2023-02-12 22:23:33-05:00,12288,1.0,1.0,1.0,0.0,0.0,36.72,41.88,1,False
340046,302,9179773,9335109239438         ,False,2,5,False,,NULL                  ,,2023-03-04,2023-03-04 00:49:35-05:00,2023-03-04 20:39:19-05:00,2023-03-04 20:37:54-05:00,12289,53.0,493.72,53.0,0.0,0.0,498.71,717.32,23,False
340007,303,9179773,5702741258141         ,False,2,5,False,,NULL                  ,,2023-03-04,2023-03-04 14:49:28-05:00,2023-03-04 15:52:50-05:00,2023-03-04 04:22:29-05:00,12289,257.0,977.42,257.0,0.0,0.0,980.71,1415.7,59,False
410081,446,9179773,5150519177131         ,False,2,5,False,,NULL                  ,,2023-03-04,2023-03-04 11:31:58-05:00,2023-03-04 05:15:23-05:00,2023-03-04 13:38:40-05:00,12289,95.0,1092.81,95.0,0.0,0.0,1103.85,1566.33,30,False
340005,447,9179773,7808458323209         ,False,2,5,False,,NULL                  ,,2023-03-04,2023-03-04 08:41:52-05:00,2023-03-04 11:03:22-05:00,2023-03-04 20:20:56-05:00,12289,291.0,1254.2,291.0,0.0,0.0,1263.58,1803.35,54,False
340024,714,9179773,8566656144178         ,False,2,5,False,,NULL                  ,,2023-03-04,2023-03-04 02:20:31-05:00,2023-03-04 03:39:52-05:00,2023-03-04 09:53:18-05:00,12289,51.0,231.36,51.0,0.0,0.0,233.7,366.93,15,False
410060,715,9179773,7840558535851         ,False,2,5,False,,NULL                  ,,2023-03-04,2023-03-04 01:32:36-05:00,2023-03-04 07:52:45-05:00,2023-03-04 20:06:22-05:00,12289,115.0,374.41,115.0,0.0,0.0,377.17,573.89,27,False
340027,583,9179773,3618416835517         ,False,2,5,False,,NULL                  ,,2023-03-04,2023-03-04 02:17:27-05:00,2023-03-04 22:39:59-05:00,2023-03-04 16:52:25-05:00,12289,42.0,535.51,42.0,0.0,0.0,540.92,772.0,8,False
410075,170,1771394,2192183612694         ,False,2,2,False,65347     ,NULL                  ,,2023-02-10,2023-02-10 14:54:49-05:00,2023-02-10 16:57:08-05:00,2023-02-10 04:15:59-05:00,12289,100.0,100.0,100.0,0.0,0.0,1170.0,19900.0,1,False
340031,256,9179773,3617121658349         ,False,2,5,False,,NULL                  ,,2023-03-10,2023-03-10 16:31:22-05:00,2023-03-10 18:25:33-05:00,2023-03-10 19:12:33-05:00,12289,4.0,14.69,4.0,0.0,0.0,14.84,21.96,2,False
340047,257,9179773,7579477911029         ,False,2,5,False,,NULL                  ,,2023-03-10,2023-03-10 04:54:13-05:00,2023-03-10 17:58:16-05:00,2023-03-10 17:23:59-05:00,12289,158.0,718.12,158.0,0.0,0.0,725.37,9789.68,40,False
340018,275,4977635,1074360694200         ,False,2,5,False,89858     ,NULL                  ,,2023-02-10,2023-02-10 01:30:19-05:00,2023-02-10 05:51:10-05:00,2023-02-10 12:19:49-05:00,12288,1.0,119.95,12.0,0.0,0.0,119.95,155.88,1,False
340039,276,4977635,7130380877790         ,False,2,5,False,76438     ,NULL                  ,,2023-02-10,2023-02-10 11:21:03-05:00,2023-02-10 13:52:35-05:00,2023-02-10 18:07:53-05:00,12288,1.0,-295.9,198.0,0.0,0.0,3833.05,10212.6,30,False
340044,277,3553315,1917815052866         ,False,2,6,False,73295     ,NULL                  ,,2023-03-08,2023-03-08 07:17:16-05:00,2023-03-08 12:45:11-05:00,2023-03-08 08:05:08-05:00,12296,191.0,3313.35,186.0,0.0,0.0,2907.96,4618.55,69,False
340013,278,9068305,9775090409003         ,False,2,6,False,41536     ,NULL                  ,,2023-03-08,2023-03-08 11:31:48-05:00,2023-03-08 01:25:01-05:00,2023-03-08 00:23:55-05:00,12288,412.0,1646.62,126.0,0.0,0.0,719.61,4994.76,34,False
340026,281,5963353,1987695832648         ,False,2,6,False,19669     ,NULL                  ,,2023-03-09,2023-03-09 23:40:56-05:00,2023-03-09 07:39:47-05:00,2023-03-09 19:50:21-05:00,12288,3.0,-12.0,6.0,0.0,0.0,24.0,329.4,1,False
410090,284,3629745,7101799701647         ,True,2,5,False,27092     ,NULL                  ,,2023-03-09,2023-03-09 23:42:55-05:00,2023-03-09 19:01:59-05:00,2023-03-09 01:44:32-05:00,12288,10.0,37.06,60.0,0.0,0.0,212.76,1966.74,4,False
410061,294,9977650,8869236046201         ,False,2,2,True,95515     ,NULL                  ,,2023-03-09,2023-03-09 13:02:21-05:00,2023-03-09 18:16:56-05:00,2023-03-09 04:23:56-05:00,12288,1.0,10.0,1.0,0.0,0.0,47.97,599.8,1,False
410086,296,3629745,8265193147524         ,True,2,2,False,58723     ,NULL                  ,,2023-03-10,2023-03-10 20:36:20-05:00,2023-03-10 15:12:47-05:00,2023-03-10 16:58:48-05:00,12288,15.0,600.0,15.0,0.0,0.0,42.6,52.35,2,False
410097,297,3629745,6005966029921         ,False,2,2,False,90345     ,NULL                  ,,2023-03-10,2023-03-10 11:13:20-05:00,2023-03-10 03:24:08-05:00,2023-03-10 02:02:36-05:00,12288,15.0,527.0,15.0,0.0,0.0,511.2,628.2,2,False
410054,298,3629745,1127912490916         ,False,2,2,False,46479     ,NULL                  ,,2023-03-10,2023-03-10 03:40:06-05:00,2023-03-10 06:28:02-05:00,2023-03-10 16:27:31-05:00,12288,15.0,600.0,15.0,0.0,0.0,511.2,628.2,1,False
340041,299,3629745,7967450291719         ,True,2,2,False,31192     ,NULL                  ,,2023-03-10,2023-03-10 04:18:35-05:00,2023-03-10 02:00:50-05:00,2023-03-10 13:53:50-05:00,12288,15.0,527.0,15.0,0.0,0.0,42.6,52.35,2,False
410095,300,9068305,1858357628321         ,False,2,2,False,69884     ,NULL                  ,,2023-03-10,2023-03-10 18:55:40-05:00,2023-03-10 18:52:45-05:00,2023-03-10 20:00:34-05:00,12288,15.0,527.0,6.0,0.0,0.0,691.2,0.0,1,False
340001,301,9068305,4191907537500         ,False,2,2,False,58617     ,NULL                  ,,2023-03-10,2023-03-10 17:41:18-05:00,2023-03-10 04:13:01-05:00,2023-03-10 05:59:14-05:00,12288,15.0,527.0,0.0,0.0,0.0,0.0,0.0,0,False
410068,302,9068305,1953778221713         ,False,2,2,False,13316     ,NULL                  ,,2023-03-10,2023-03-10 19:23:16-05:00,2023-03-10 12:01:35-05:00,2023-03-10 22:08:08-05:00,12288,15.0,66.0,15.0,0.0,0.0,1728.0,0.0,1,False
340008,303,9068305,1609125505906         ,False,2,2,False,28883     ,NULL                  ,,2023-03-10,2023-03-10 07:18:34-05:00,2023-03-10 07:03:59-05:00,2023-03-10 03:31:30-05:00,12288,15.0,600.0,15.0,0.0,0.0,1728.0,0.0,1,False
340037,304,3629745,6356538223585         ,True,2,2,False,82497     ,NULL                  ,,2023-03-13,2023-03-13 01:49:35-04:00,2023-03-13 14:20:10-04:00,2023-03-13 08:48:49-04:00,12288,15.0,527.0,15.0,0.0,0.0,42.6,52.35,2,False
340004,305,3629745,2690314730988         ,False,2,2,False,62017     ,NULL                  ,,2023-03-13,2023-03-13 12:19:18-04:00,2023-03-13 18:45:31-04:00,2023-03-13 17:05:21-04:00,12288,20.0,600.0,20.0,0.0,0.0,792.0,897.6,2,False
340036,306,5963353,4607273155972         ,False,2,6,False,74388     ,NULL                  ,,2023-03-13,2023-03-14 00:58:39-04:00,2023-03-13 18:06:53-04:00,2023-03-13 14:06:20-04:00,12288,241.0,3470.88,231.0,0.0,0.0,3264.62,6332.14,67,False
410059,307,5963353,6978102689001         ,False,2,6,False,11369     ,NULL                  ,,2023-03-13,2023-03-13 05:22:01-04:00,2023-03-13 05:51:56-04:00,2023-03-13 11:11:18-04:00,12296,241.0,3470.88,231.0,0.0,0.0,3264.62,6332.14,67,False
410056,308,9068305,5453945495664         ,False,2,2,False,48688     ,NULL                  ,,2023-03-13,2023-03-13 04:12:23-04:00,2023-03-13 03:09:52-04:00,2023-03-13 19:41:53-04:00,12288,15.0,600.0,10.0,0.0,0.0,1152.0,0.0,1,False
340006,309,5963353,7379688766048         ,False,2,6,False,59494     ,NULL                  ,,2023-03-13,2023-03-13 17:27:53-04:00,2023-03-13 16:22:26-04:00,2023-03-13 21:23:40-04:00,12296,241.0,3470.88,258.0,0.0,0.0,4193.03,6332.14,67,False
410066,310,5963353,8721684820920         ,False,2,6,False,45053     ,NULL                  ,,2023-03-13,2023-03-14 00:05:45-04:00,2023-03-13 19:38:59-04:00,2023-03-13 01:57:42-04:00,12288,241.0,3470.88,231.0,0.0,0.0,3264.62,6332.14,67,True
340038,311,9068305,8317752457116         ,False,2,2,False,70364     ,NULL                  ,,2023-03-14,2023-03-14 01:58:03-04:00,2023-03-14 08:58:49-04:00,2023-03-14 11:28:26-04:00,12288,15.0,500.0,15.0,0.0,0.0,1728.0,0.0,1,False
410098,312,3621436,2800663852230         ,False,2,2,False,87104     ,NULL                  ,,2023-03-14,2023-03-15 00:36:03-04:00,2023-03-15 00:35:43-04:00,2023-03-14 07:19:22-04:00,12288,15.0,600.0,15.0,0.0,0.0,2022.6,0.0,2,False
340023,314,3629745,2560012129042         ,True,2,2,False,93648     ,NULL                  ,,2023-03-14,2023-03-14 13:34:41-04:00,2023-03-14 01:39:26-04:00,2023-03-14 14:01:05-04:00,12288,15.0,500.0,15.0,0.0,0.0,56.4,59.85,1,False
410063,315,3629745,9688532479663         ,False,2,2,False,27453     ,NULL                  ,,2023-03-14,2023-03-14 18:57:15-04:00,2023-03-14 18:58:44-04:00,2023-03-14 14:14:53-04:00,12288,15.0,600.0,15.0,0.0,0.0,676.8,718.2,1,False
340035,316,9068305,3574625716404         ,False,2,2,False,60490     ,NULL                  ,,2023-03-14,2023-03-14 22:24:14-04:00,2023-03-14 03:19:06-04:00,2023-03-14 05:05:02-04:00,12288,15.0,600.0,15.0,0.0,0.0,1728.0,0.0,1,False
410099,317,3629745,9225919476716         ,False,2,2,False,46236     ,NULL                  ,,2023-03-14,2023-03-14 05:58:10-04:00,2023-03-14 06:16:48-04:00,2023-03-15 00:34:20-04:00,12288,16.0,600.0,16.0,0.0,0.0,545.28,670.08,2,False
410080,318,9068305,9895924078317         ,False,2,2,False,28542     ,NULL                  ,,2023-03-14,2023-03-14 13:00:47-04:00,2023-03-14 04:29:16-04:00,2023-03-14 07:40:44-04:00,12288,15.0,600.0,15.0,0.0,0.0,1728.0,0.0,1,False
410096,319,3629745,8730704793473         ,False,2,2,False,98977     ,NULL                  ,,2023-03-13,2023-03-13 03:31:57-04:00,2023-03-13 13:37:24-04:00,2023-03-13 18:26:31-04:00,12288,15.0,527.0,15.0,0.0,0.0,511.2,628.2,2,False
410092,320,3629745,7870643405630         ,True,2,2,False,91520     ,NULL                  ,,2023-03-13,2023-03-13 08:40:40-04:00,2023-03-13 09:04:13-04:00,2023-03-13 10:27:23-04:00,12288,15.0,528.0,15.0,0.0,0.0,53.64,58.35,2,False
340049,321,9068305,3975920348814         ,False,2,2,False,27960     ,NULL                  ,,2023-03-13,2023-03-13 04:20:01-04:00,2023-03-13 07:55:22-04:00,2023-03-13 16:41:38-04:00,12288,16.0,627.0,16.0,0.0,0.0,1843.2,0.0,1,False
340025,322,8240938,3754391083746         ,False,3,2,True,49909     ,NULL                  ,,2023-03-12,2023-03-12 19:15:13-04:00,2023-03-12 14:40:08-04:00,2023-03-12 20:31:33-04:00,12288,10.0,100.0,0.0,0.0,0.0,0.0,0.0,1,False
410053,323,3629745,4793324350458         ,False,2,2,False,56774     ,NULL                  ,,2023-03-17,2023-03-17 10:07:25-04:00,2023-03-17 11:42:37-04:00,2023-03-17 16:42:44-04:00,12288,15.0,527.0,15.0,0.0,0.0,511.2,628.2,1,False
340016,324,3629745,7980095980154         ,True,2,2,False,78349     ,NULL                  ,,2023-03-17,2023-03-17 14:02:18-04:00,2023-03-17 07:31:44-04:00,2023-03-17 11:45:08-04:00,12288,21.0,210.0,20.0,0.0,0.0,70.6,77.3,2,False
410052,325,3629745,7969634396160         ,False,2,2,False,76037     ,NULL                  ,,2023-03-20,2023-03-20 21:21:28-04:00,2023-03-20 03:14:54-04:00,2023-03-20 11:45:18-04:00,12288,15.0,527.0,15.0,0.0,0.0,511.2,628.2,2,False
340050,326,3629745,8526689641398         ,True,2,2,False,78673     ,NULL                  ,,2023-03-20,2023-03-20 20:22:19-04:00,2023-03-20 04:05:49-04:00,2023-03-20 05:42:48-04:00,12288,15.0,600.0,15.0,0.0,0.0,42.6,52.35,2,False
410087,327,3629745,8961893548260         ,False,2,2,False,76013     ,NULL                  ,,2023-03-20,2023-03-20 08:54:06-04:00,2023-03-20 13:18:52-04:00,2023-03-20 17:37:31-04:00,12288,1.0,100.0,12.0,0.0,0.0,541.44,574.56,1,False
410085,328,4977635,4244653995265         ,False,2,5,True,37390     ,NULL                  ,,2023-03-14,2023-03-14 23:50:39-04:00,2023-03-14 07:48:21-04:00,2023-03-14 20:07:48-04:00,12288,6.0,1007.7,18.0,0.0,0.0,251.93,353.82,6,False
410088,329,4977635,9048834846829         ,False,2,5,True,38560     ,NULL                  ,,2023-03-14,2023-03-15 00:45:15-04:00,2023-03-14 21:55:49-04:00,2023-03-14 06:15:43-04:00,12288,1.0,87.95,3.0,0.0,0.0,21.99,29.97,1,False
340028,330,4977635,4901457434796         ,False,2,5,True,23098     ,NULL                  ,,2023-03-14,2023-03-14 10:54:13-04:00,2023-03-14 10:57:13-04:00,2023-03-14 06:25:34-04:00,12288,1.0,-79.95,105.0,0.0,0.0,2268.03,6165.21,35,False
410055,331,3629745,9051280185858         ,True,2,2,False,66734     ,NULL                  ,,2023-03-21,2023-03-21 18:06:58-04:00,2023-03-21 17:42:43-04:00,2023-03-21 14:46:54-04:00,12288,15.0,537.0,12.0,0.0,0.0,34.08,41.88,1,False
410100,332,3629745,4854583882844         ,False,2,2,False,92048     ,NULL                  ,,2023-03-21,2023-03-21 05:43:48-04:00,2023-03-21 02:29:52-04:00,2023-03-21 13:18:57-04:00,12288,15.0,527.0,15.0,0.0,0.0,511.2,628.2,1,False
410072,333,3629745,2804912330283         ,False,2,2,False,72266     ,NULL                  ,,2023-03-21,2023-03-21 02:02:08-04:00,2023-03-21 17:32:05-04:00,2023-03-21 06:17:55-04:00,12288,1.0,32.37,1.0,0.0,0.0,34.08,41.88,1,False
410067,334,8537770,1229814115313         ,False,2,1,False,59826     ,NULL                  ,101.0,2023-03-21,2023-03-21 01:56:39-04:00,2023-03-21 13:00:06-04:00,2023-03-21 06:59:57-04:00,16384,0.0,0.0,15.0,0.0,0.0,600.0,0.0,0,False
340048,335,3629745,3799094964582         ,False,2,2,False,58295     ,NULL                  ,,2023-03-22,2023-03-22 03:21:02-04:00,2023-03-22 21:28:16-04:00,2023-03-22 15:23:30-04:00,12288,15.0,527.0,15.0,0.0,0.0,511.2,628.2,2,False
410062,336,8537770,7232273649090         ,False,2,1,False,64893     ,NULL                  ,101.0,2023-03-22,2023-03-22 12:34:53-04:00,2023-03-22 20:38:38-04:00,2023-03-22 10:17:59-04:00,16384,0.0,0.0,15.0,0.0,0.0,600.0,0.0,0,False
340014,338,3629745,8170785516371         ,False,2,2,False,25846     ,NULL                  ,,2023-03-24,2023-03-24 16:38:18-04:00,2023-03-24 13:07:28-04:00,2023-03-24 20:59:12-04:00,12288,15.0,527.0,15.0,0.0,0.0,522.15,628.2,2,False
340033,339,9068305,1404300706669         ,False,2,6,False,30951     ,NULL                  ,,2023-03-24,2023-03-24 21:13:31-04:00,2023-03-24 14:20:39-04:00,2023-03-24 15:42:43-04:00,12288,419.0,1733.33,111.0,0.0,0.0,453.29,3248.04,38,False
340021,340,3629745,7768507311125         ,True,2,5,False,62280     ,NULL                  ,,2023-03-20,2023-03-20 01:33:22-04:00,2023-03-20 11:24:35-04:00,2023-03-20 22:03:43-04:00,12288,9.0,31.52,21.0,0.0,0.0,72.78,187.02,7,False
410065,342,3629745,1205144353657         ,True,2,2,False,10601     ,NULL                  ,,2023-03-24,2023-03-24 22:30:02-04:00,2023-03-24 02:13:27-04:00,2023-03-24 19:56:05-04:00,12288,15.0,600.0,15.0,0.0,0.0,57.0,59.85,1,False
340011,344,3629745,7437821278821         ,False,2,2,False,16672     ,NULL                  ,,2023-03-27,2023-03-27 15:13:19-04:00,2023-03-27 08:07:29-04:00,2023-03-27 13:11:20-04:00,12288,15.0,527.0,15.0,0.0,0.0,542.88,628.2,2,False
410093,345,4977635,3052293165284         ,True,2,5,True,13514     ,NULL                  ,,2023-03-14,2023-03-14 23:42:02-04:00,2023-03-14 06:16:02-04:00,2023-03-14 15:12:45-04:00,12288,1.0,-79.95,0.0,0.0,0.0,0.0,0.0,0,False
410074,346,4977635,8073718808859         ,False,2,5,True,77078     ,NULL                  ,,2023-03-27,2023-03-27 21:31:19-04:00,2023-03-27 23:06:20-04:00,2023-03-27 03:49:52-04:00,12288,6.0,1007.7,72.0,0.0,0.0,1007.7,1415.28,6,False
410077,347,4977635,8854300566108         ,False,2,5,True,61547     ,NULL                  ,,2023-03-27,2023-03-27 04:47:15-04:00,2023-03-27 15:30:22-04:00,2023-03-27 20:40:34-04:00,12288,1.0,87.95,12.0,0.0,0.0,87.95,119.88,1,False
340032,348,4977635,4733566148262         ,False,2,5,True,82858     ,NULL                  ,,2023-03-27,2023-03-27 06:17:12-04:00,2023-03-27 16:55:46-04:00,2023-03-27 20:52:49-04:00,12288,38.0,3092.68,234.0,0.0,0.0,2855.51,5386.86,35,False
410083,349,4977635,3464689854828         ,True,2,5,True,56913     ,NULL                  ,,2023-03-27,2023-03-27 02:38:08-04:00,2023-03-27 06:06:34-04:00,2023-03-27 10:59:42-04:00,12288,1.0,-79.95,0.0,0.0,0.0,0.0,0.0,0,False
410089,350,3629745,7789691429340         ,False,2,2,False,99654     ,NULL                  ,,2023-03-28,2023-03-28 10:25:55-04:00,2023-03-28 21:30:17-04:00,2023-03-28 14:04:39-04:00,12288,15.0,527.0,15.0,0.0,0.0,519.12,628.2,2,False
